Status,Name_GroupFarmer,YearRegister,AmphurCode,ProvinceCode,AnimalSource,GroupSource,RegisterCritiria,RegisterNumber,LivestockSource,CountMale,CountFemale,Total,TotalMember,GroupSource,NumberAddress,Moo,Tumbom,Amphur,Province,NameGroupPresident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มรักสัตว์เลี้ยงบางบัวทอง,58,1,12,39,1,5127,58 - 1 - 12 - 39 - 1 - 5127,อื่นๆ (โค-กระบือ-แพะ-แกะ),0,0,560,68,ทั่วไป,86/28,7,ละหาร,บางบัวทอง,นนทบุรี,นางสุมาลี แดงโกเมน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนเรียนรู้การเลี้ยงแพะ-แกะนนทบุรี,59,1,12,39,2,5915,59 - 1 - 12 - 39 - 2 - 5915,ผสมผสาน,60,549,609,34,วิสาหกิจฯ,28/6,4,ละหาร,บางบัวทอง,นนทบุรี,นางอังคณา  ดำรงประเสริฐ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มวิสาหกิจชุมชนรักษ์แพะบางบัวทอง,59,1,12,22,2,6003,59 - 1 - 12 - 22 - 2 - 6003,แพะเนื้อ,,,0,24,วิสาหกิจฯ,47/5,7,พิมลราช,บางบัวทอง,นนทบุรี,นายไชยยศ  แสงมาน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงสัตว์ปีกตำบลมหาดไทย,54,1,15,33,1,47,54 - 1 - 15 - 33 - 1 - 0047,ไก่พื้นเมือง,555,1078,1633,29,กลุ่มทั่วไป,31,5,มหาดไทย,เมือง,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มผู้เลี้ยงโคบ้านดอนงิ้ว (ยกเลิกเมื่อ ปี 2558),54,1,15,11,1,48,54 - 1 - 15 - 11 - 1 - 0048,โคเนื้อ,,,0,,กลุ่มทั่วไป,33/1,2,ชัยฤทธิ์,ไชโย,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มผู้เลี้ยงไก่พื้นเมืองตำบลทางพระ (ยกเลิกเมื่อ ปี 2558),54,1,15,33,1,49,54 - 1 - 15 - 33 - 1 - 0049,ไก่พื้นเมือง,,,0,,กลุ่มทั่วไป,39/1,2,ทางพระ,โพธิ์ทอง,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงสุกรตำบลอบทม,54,1,15,21,1,50,54 - 1 - 15 - 21 - 1 - 0050,สุกร,2,425,427,19,กลุ่มทั่วไป,218,2,อบทม,สามโก้,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงโคบ้านโพธิ์เขียว,54,1,15,11,1,51,54 - 1 - 15 - 11 - 1 - 0051,โคเนื้อ,30,75,105,12,กลุ่มทั่วไป,31,12,ศาลเจ้าโรงทอง,วิเศษชัยชาญ,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงโคเนื้อตำบลนรสิงห์,54,1,15,11,1,52,54 - 1 - 15 - 11 - 1 - 0052,โคเนื้อ,5,55,60,7,กลุ่มทั่วไป,องค์การบริหารส่วนตำบล,,นรสิงห์,ป่าโมก,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มผู้เลี้ยงโคเนื้อสีบัวทอง,54,1,15,11,1,53,54 - 1 - 15 - 11 - 1 - 0053,โคเนื้อ,,,0,,กลุ่มทั่วไป,38/1,1,สีบัวทอง,แสวงหา,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงแพะตำบลหนองแม่ไก่,55,1,15,22,1,3215,55 - 1 - 15 - 22 - 1 - 3215,แพะเนื้อ,,,0,,กลุ่มทั่วไป,49,3,หนองแม่ไก่,โพธิ์ทอง,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงสุกรตำบลไผ่วง,55,1,15,21,1,3676,55 - 1 - 15 - 21 - 1 - 3676,สุกร,,,0,,กลุ่มทั่วไป,27/2,1,ไผ่วง,วิเศษชัยชาญ,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงไก่พื้นเมืองบ้านประตูดิน,57,1,15,33,1,5036,57 - 1 - 15 - 33 - 1 - 5036,ไก่พื้นเมือง,5,115,120,18,ทั่วไป,122,7,องค์รักษ์,โพธิ์ทอง,อ่างทอง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มอนุรักษ์ไก่พื้นเมืองตำบลราชสถิตย์,58,1,15,33,1,5114,58 - 1 - 15 - 33 - 1 - 5114,ไก่พื้นเมือง,55,669,724,20,ทั่วไป,5/4,1,ราชสถิตย์,ไชโย,อ่างทอง,นายเผด็จ สายพิมพ์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงไก่พิ้นเมืองตำบลบางพลับ,58,1,15,33,1,5788,58 - 1 - 15 - 33 - 1 - 5788,ไก่พื้นเมือง,88,118,206,27,ทั่วไป,80,6,บางพลับ,โพธิ์ทอง,อ่างทอง,นายสุรศักดิ์  ไม้เจริญ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มผู้เลี้ยงนกกระทาจำปาหล่อ,59,1,15,38,1,5966,59 - 1 - 15 - 38 - 1 - 5966,นกกระทา,,296900,296900,20,ทั่วไป,17/1,1,จำปาหล่อ,เมือง,อ่างทอง,นายสานนท์  หริ่มฉ่ำ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อตำบลสร้างโศก,54,1,19,11,1,54,54 - 1 - 19 - 11 - 1 - 0054,โคเนื้อ,,,0,,กลุ่มทั่วไป,6,1,สร้างโศก,บ้านหมอ,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคนมวิหารแดง,54,1,19,13,1,55,54 - 1 - 19 - 13 - 1 - 0055,โคนม,,434,434,12,กลุ่มทั่วไป,6,3,เจริญธรรม,วิหารแดง,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อตำบลดอนพุด,54,1,19,11,1,56,54 - 1 - 19 - 11 - 1 - 0056,โคเนื้อ,,,0,,กลุ่มทั่วไป,43,2,บ้านหลวง,ดอนพุด,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อบ้านส้มป่อย,54,1,19,11,1,57,54 - 1 - 19 - 11 - 1 - 0057,โคเนื้อ,,,0,,กลุ่มทั่วไป,67,8,หนองแก,พระพุทธบาท,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อหนองแซง,54,1,19,11,1,58,54 - 1 - 19 - 11 - 1 - 0058,โคเนื้อ,,,0,,กลุ่มทั่วไป,32,1,หนองแซง,หนองแซง,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อผึ้งรวง,54,1,19,11,1,59,54 - 1 - 19 - 11 - 1 - 0059,โคเนื้อ,,,0,,กลุ่มทั่วไป,39,2,ผึ้งรวง,เฉลิมพระเกียรติ,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อตำบลกุดนกเปล้า,54,1,19,11,1,60,54 - 1 - 19 - 11 - 1 - 0060,โคเนื้อ,,,0,,กลุ่มทั่วไป,9/3,1,กุดนกเปล้า,เมือง,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อบ้านทหารผ่านศึก,54,1,19,11,1,61,54 - 1 - 19 - 11 - 1 - 0061,โคเนื้อ,,,0,,กลุ่มทั่วไป,21,10,หนองโรง,หนองแค,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงสัตว์บ้านโคกสะอาด,54,1,19,11,1,62,54 - 1 - 19 - 11 - 1 - 0062,โคเนื้อ,,,0,,กลุ่มทั่วไป,245,5,หนองโดน,หนองโดน,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคนมบ้านหนองบอน,54,1,19,13,1,63,54 - 1 - 19 - 13 - 1 - 0063,โคนม,0,350,350,18,กลุ่มทั่วไป,105,9,วังม่วง,วังม่วง,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรพัฒนาพันธุ์แพะแกะลำสมพุง อ. มวกเหล็ก,54,1,19,23,1,64,54 - 1 - 19 - 23 - 1 - 0064,แพะนม,,,0,,กลุ่มทั่วไป,301,1,ลำสมพุง,มวกเหล็ก,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคนมเกษตรก้าวหน้า,54,1,19,13,1,65,54 - 1 - 19 - 13 - 1 - 0065,โคนม,0,1337,1337,33,กลุ่มทั่วไป,62,14,ซับสนุ่น,มวกเหล็ก,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคนมตำบลหินซ้อน,54,1,19,13,1,66,54 - 1 - 19 - 13 - 1 - 0066,โคนม,37,6213,6250,25,กลุ่มทั่วไป,9,4,หินซ้อน,แก่งคอย,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อตำบลท่าช้าง,54,1,19,11,1,67,54 - 1 - 19 - 11 - 1 - 0067,โคเนื้อ,,,0,,กลุ่มทั่วไป,,8,ท่าช้าง,เสาไห้,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรพัฒนาโคเนื้อทับกวาง,55,1,19,11,1,2097,55 - 1 - 19 - 11 - 1 - 2097,โคเนื้อ,,,0,,กลุ่มทั่วไป,,3,ทับกวาง,แก่งคอย,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อ,56,1,19,22,1,3963,56 - 1 - 19 - 22 - 1 - 3963,แพะเนื้อ,,,0,,กลุ่มทั่วไป,31/5,11,หน้าพระลาน,เฉลิมพระเกียรติ,สระบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
สำรวจ,กลุ่มเกษตรกรผู้เลี้ยงไก่พื้นเมืองบ้านเขาขี้เหล็ก,58,1,19,33,1,5515,58 - 1 - 19 - 33 - 1 - 5515,ไก่พื้นเมือง,,,0,100,ทั่วไป,20,7,ห้วยแห้ง,แก่งคอย,สระบุรี,น.ส.พยอม โพธิ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคนมบ้านสหพันธ์อ่างทอง,54,1,16,13,1,68,54 - 1 - 16 - 13 - 1 - 0068,โคนม,3,534,537,20,กลุ่มทั่วไป,ศาลาเอนกประสงค์,8,หนองบัว,พัฒนานิคม,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโค โครงการธนาคารโค-กระบือ ตำบลหลุมข้าว,54,1,16,11,1,69,54 - 1 - 16 - 11 - 1 - 0069,โคเนื้อ,7,27,34,22,กลุ่มทั่วไป,145/1,6,หลุมข้าว,โคกสำโรง,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงสัตว์ปีกตำบลม่วงค่อม,54,1,16,33,1,70,54 - 1 - 16 - 33 - 1 - 0070,ไก่พื้นเมือง,410,1239,1649,152,กลุ่มทั่วไป,88,4,ม่วงค่อม,ชัยบาดาล,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงไก่พื้นเมืองบ้านหนองยาว,54,1,16,33,1,71,54 - 1 - 16 - 33 - 1 - 0071,ไก่พื้นเมือง,216,875,1091,26,กลุ่มทั่วไป,ศาลาประชาคม,5,หัวสำโรง,ท่าวุ้ง,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตกรผู้เลี้ยงโคเนื้อบ้านสระตาแวว,54,1,16,11,1,72,54 - 1 - 16 - 11 - 1 - 0072,โคเนื้อ,0,84,84,73,กลุ่มทั่วไป,62/1,2,พุคา,บ้านหมี่,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโค ธคก. บ้านหนองผักบุ้ง,54,1,16,11,1,73,54 - 1 - 16 - 11 - 1 - 0073,โคเนื้อ,5,111,116,21,กลุ่มทั่วไป,ที่ทำการผู้ใหญ่ฯ,4,ทุ่งท่าช้าง,สระโบสถ์,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโค ธคก. วัดทองเฉลิมพระเกียรติ,54,1,16,11,1,74,54 - 1 - 16 - 11 - 1 - 0074,โคเนื้อ,47,0,47,47,กลุ่มทั่วไป,79,6,วังทอง,โคกเจริญ,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มออมทรัพย์เพื่อการผลิตโคนมซับจำปา,54,1,16,13,1,75,54 - 1 - 16 - 13 - 1 - 0075,โคนม,0,1157,1157,41,กลุ่มทั่วไป,123,3,ซับจำปา,ท่าหลวง,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อ ธคก. ตำบลชอนสมบูรณ์ (ยกเลิกเมื่อปี 2557),54,1,16,11,1,76,54 - 1 - 16 - 11 - 1 - 0076,โคเนื้อ,,,0,,กลุ่มทั่วไป,71,7,ชอนสมบูรณ์,หนองม่วง,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยกเลิก,กลุ่มเกษตรกรผู้เลี้ยงโคนมบ้านน้อยพัฒนา  (ยกเลิกเมื่อปี 2557),54,1,16,13,1,77,54 - 1 - 16 - 13 - 1 - 0077,โคนม,0,392,392,20,กลุ่มทั่วไป,ศาลาประชาคม,5,หนองรี,ลำสนธิ,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคเนื้อท่าข้าม,54,1,16,11,1,78,54 - 1 - 16 - 11 - 1 - 0078,โคเนื้อ,13,42,55,15,กลุ่มทั่วไป,3/5,7,ท้ายตลาด,เมืองลพบุรี,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มวิสาหกิจชุมชนผู้เลี้ยงแพะแกะบ้านบ่อน้ำ,55,1,16,39,2,3344,55 - 1 - 16 - 39 - 2 - 3344,อื่นๆ,766,622,1388,13,วิสาหกิจฯ,100,5,หนองยายโต๊ะ,ชัยบาดาล,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงโคนมบ้านซับเค้าแมว,55,1,16,13,1,3345,55 - 1 - 16 - 13 - 1 - 3345,โคนม,0,339,339,18,กลุ่มทั่วไป,114/2,4,บัวชุม,ชัยบาดาล,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะเนื้อ,56,1,16,22,1,3839,56 - 1 - 16 - 22 - 1 - 3839,แพะเนื้อ,31,991,1022,12,กลุ่มทั่วไป,ปศอ.พัฒนานิคม,13,พัฒนานิคม,พัฒนานิคม,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ยืนยัน,กลุ่มเกษตรกรผู้เลี้ยงแพะบ้านเขาจรเข้,57,1,16,22,2,4830,57 - 1 - 16 - 22 - 2 - 4830,แพะเนื้อ,56,350,406,11,วิสาหกิจฯ,8/3,8,วังเพลิง,โคกสำโรง,ลพบุรี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
